var1,user_id,age,gender,device_type,time_on_site,pages_viewed,previous_purchases,cart_items,discount_seen,ad_clicked,returning_user,avg_session_time,bounce_rate,purchase
2207,2208.0,36.0,Male,Mobile,2.94,8.0,5.0,0.0,1.0,0.0,1.0,7.23,68.82,0.0
2208,2209.0,32.0,Male,Mobile,23.33,8.0,9.0,5.0,1.0,1.0,1.0,18.62,47.08,1.0
2209,2210.0,23.0,Female,Tablet,15.58,9.0,0.0,1.0,0.0,0.0,0.0,8.68,78.73,0.0
2210,2211.0,34.0,Female,Desktop,11.74,5.0,5.0,4.0,0.0,0.0,0.0,13.58,51.13,0.0
2211,2212.0,36.0,Male,Mobile,12.29,1.0,0.0,1.0,0.0,0.0,0.0,2.21,42.08,0.0
2212,2213.0,28.0,Female,Mobile,20.18,13.0,8.0,5.0,0.0,0.0,0.0,30.25,60.23,1.0
2213,2214.0,42.0,Female,Mobile,13.41,3.0,0.0,2.0,0.0,0.0,0.0,1.0,75.78,0.0
2214,2215.0,33.0,Female,Mobile,12.34,4.0,5.0,1.0,0.0,1.0,0.0,2.21,61.54,0.0
2215,2216.0,45.0,Male,Mobile,10.27,15.0,13.0,3.0,0.0,1.0,0.0,16.36,33.27,1.0
2216,2217.0,34.0,Male,Mobile,14.53,1.0,4.0,1.0,1.0,0.0,1.0,7.05,55.0,0.0
2217,2218.0,43.0,Female,Desktop,9.48,14.0,9.0,2.0,1.0,0.0,0.0,14.51,36.22,1.0
2218,2219.0,36.0,Female,Tablet,8.19,2.0,8.0,2.0,0.0,1.0,0.0,4.33,60.94,0.0
2219,2220.0,34.0,Male,Mobile,9.61,10.0,8.0,7.0,0.0,0.0,1.0,12.08,54.82,1.0
2220,2221.0,39.0,Female,Mobile,11.21,4.0,6.0,0.0,0.0,0.0,0.0,1.0,46.56,0.0
2221,2222.0,33.0,Male,Mobile,11.63,2.0,5.0,1.0,1.0,,1.0,1.18,99.0,0.0
2222,2223.0,18.0,Female,Desktop,11.26,13.0,8.0,5.0,0.0,1.0,1.0,18.96,53.99,1.0
2223,2224.0,21.0,Male,Mobile,,13.0,10.0,6.0,1.0,0.0,1.0,13.44,17.45,1.0
2224,2225.0,29.0,Female,Mobile,20.26,15.0,9.0,8.0,1.0,1.0,1.0,9.91,43.53,1.0
2225,2226.0,34.0,Female,Mobile,18.2,14.0,8.0,7.0,0.0,0.0,1.0,22.34,53.15,1.0
2226,2227.0,42.0,Male,Mobile,17.19,15.0,14.0,7.0,1.0,0.0,1.0,7.39,32.83,1.0
2227,2228.0,30.0,Male,Mobile,11.67,3.0,5.0,0.0,0.0,0.0,1.0,8.62,59.99,0.0
2228,2229.0,23.0,Female,Desktop,18.73,14.0,8.0,6.0,1.0,1.0,1.0,20.81,56.14,1.0
2229,2230.0,18.0,Female,Desktop,22.03,9.0,8.0,9.0,0.0,0.0,1.0,12.65,6.89,1.0
2230,2231.0,34.0,Male,Desktop,9.32,5.0,3.0,0.0,0.0,0.0,0.0,5.18,99.0,0.0
2231,2232.0,,Male,Mobile,12.51,7.0,7.0,,1.0,0.0,0.0,19.59,1.0,1.0
2232,2233.0,23.0,Male,Mobile,14.09,2.0,0.0,3.0,0.0,0.0,1.0,11.55,82.48,0.0
2233,2234.0,33.0,Female,Desktop,19.65,1.0,3.0,1.0,0.0,1.0,1.0,15.74,84.29,0.0
2234,2235.0,30.0,Male,Mobile,2.55,6.0,8.0,0.0,0.0,1.0,1.0,8.7,80.04,0.0
2235,2236.0,44.0,Female,Mobile,3.38,5.0,9.0,3.0,1.0,0.0,0.0,2.07,80.15,0.0
2236,2237.0,18.0,Female,Mobile,15.51,7.0,2.0,1.0,0.0,0.0,0.0,15.77,45.68,0.0
2237,2238.0,38.0,Male,Mobile,9.95,10.0,13.0,6.0,1.0,1.0,,18.68,8.02,1.0
2238,2239.0,29.0,,Tablet,22.55,11.0,11.0,9.0,1.0,0.0,1.0,16.26,40.53,1.0
2239,2240.0,18.0,Male,Desktop,14.68,16.0,,5.0,0.0,1.0,1.0,17.27,,1.0
2240,2241.0,37.0,Female,Tablet,6.28,5.0,2.0,2.0,0.0,0.0,1.0,12.14,79.4,0.0
2241,2242.0,32.0,Male,Tablet,18.83,10.0,10.0,6.0,0.0,1.0,1.0,26.69,45.07,1.0
2242,2243.0,23.0,Male,Mobile,5.5,3.0,3.0,0.0,1.0,1.0,1.0,3.64,99.0,0.0
2243,2244.0,52.0,Male,Tablet,10.93,2.0,7.0,0.0,0.0,1.0,,3.59,98.3,0.0
2244,2245.0,29.0,Female,Mobile,19.49,10.0,0.0,3.0,0.0,0.0,1.0,24.21,48.01,0.0
2245,2246.0,26.0,Male,Desktop,17.13,,4.0,3.0,0.0,0.0,1.0,10.69,90.78,0.0
2246,2247.0,28.0,Female,Desktop,14.49,8.0,9.0,6.0,1.0,1.0,0.0,22.36,36.87,1.0
2247,2248.0,45.0,Female,Mobile,9.68,6.0,3.0,0.0,0.0,0.0,1.0,10.7,42.61,0.0
2248,2249.0,48.0,Female,Mobile,7.53,2.0,4.0,2.0,0.0,0.0,0.0,1.0,99.0,0.0
2249,2250.0,25.0,Female,Desktop,,12.0,12.0,5.0,0.0,0.0,1.0,11.34,20.49,1.0
2250,2251.0,37.0,Female,Desktop,22.58,10.0,13.0,5.0,0.0,1.0,0.0,21.46,31.0,1.0
2251,2252.0,,Male,Mobile,10.3,6.0,0.0,1.0,0.0,1.0,1.0,15.91,82.75,0.0
2252,2253.0,38.0,Female,Desktop,2.24,6.0,0.0,0.0,1.0,0.0,1.0,1.0,59.53,0.0
2253,2254.0,39.0,Female,Tablet,6.43,5.0,8.0,2.0,1.0,0.0,0.0,2.32,42.31,0.0
2254,2255.0,50.0,Female,Mobile,13.76,6.0,0.0,3.0,0.0,0.0,1.0,8.25,75.93,0.0
2255,2256.0,18.0,Male,Desktop,4.49,7.0,3.0,,1.0,0.0,0.0,5.24,94.49,0.0
2256,2257.0,31.0,Female,Desktop,24.07,7.0,4.0,3.0,1.0,1.0,0.0,,10.85,1.0
2257,2258.0,44.0,Male,Mobile,19.18,13.0,7.0,9.0,1.0,0.0,1.0,17.0,44.21,1.0
2258,2259.0,28.0,Male,Mobile,20.39,10.0,5.0,7.0,1.0,1.0,0.0,17.05,17.25,1.0
2259,2260.0,39.0,Male,Mobile,16.16,16.0,5.0,8.0,0.0,1.0,0.0,9.4,64.1,1.0
2260,2261.0,27.0,Male,Mobile,13.14,7.0,4.0,5.0,0.0,1.0,0.0,1.0,64.35,0.0
2261,2262.0,29.0,Female,Desktop,6.88,6.0,2.0,1.0,0.0,0.0,0.0,8.47,79.29,0.0
2262,2263.0,21.0,Male,Mobile,2.66,5.0,0.0,0.0,0.0,1.0,0.0,1.0,60.98,0.0
2263,2264.0,32.0,Female,Mobile,17.39,13.0,9.0,6.0,1.0,,0.0,26.98,1.0,1.0
2264,2265.0,27.0,Female,,13.65,,0.0,0.0,0.0,0.0,0.0,,40.36,0.0
2265,2266.0,43.0,Female,Mobile,4.0,1.0,0.0,3.0,0.0,0.0,1.0,1.0,73.51,0.0
2266,2267.0,41.0,Female,Desktop,4.8,,5.0,0.0,0.0,1.0,0.0,10.26,60.93,0.0
2267,2268.0,52.0,Male,Desktop,4.77,6.0,9.0,1.0,1.0,0.0,0.0,17.09,43.29,0.0
2268,2269.0,25.0,Male,Mobile,23.95,7.0,10.0,2.0,1.0,1.0,0.0,,28.58,1.0
2269,2270.0,36.0,Male,Mobile,25.96,12.0,5.0,6.0,0.0,0.0,0.0,23.54,18.56,1.0
2270,2271.0,36.0,Female,Mobile,17.46,11.0,9.0,4.0,1.0,0.0,0.0,11.97,10.47,1.0
2271,2272.0,44.0,Female,Mobile,18.22,10.0,7.0,5.0,1.0,0.0,1.0,17.78,36.48,1.0
2272,2273.0,31.0,Male,Mobile,20.6,11.0,5.0,6.0,1.0,1.0,1.0,16.6,62.7,1.0
2273,2274.0,37.0,Female,Desktop,7.44,11.0,3.0,3.0,1.0,0.0,0.0,9.76,53.44,0.0
2274,2275.0,21.0,Female,Mobile,12.55,7.0,7.0,,1.0,1.0,0.0,5.58,77.93,0.0
2275,2276.0,59.0,Male,Mobile,1.0,3.0,5.0,0.0,1.0,0.0,0.0,9.46,54.21,0.0
2276,2277.0,50.0,Male,Mobile,14.77,6.0,6.0,2.0,1.0,0.0,0.0,3.68,57.92,0.0
2277,2278.0,36.0,Male,Tablet,21.61,11.0,7.0,7.0,0.0,0.0,1.0,13.25,1.0,1.0
2278,2279.0,36.0,Male,Mobile,8.02,3.0,0.0,2.0,0.0,1.0,1.0,23.92,60.5,0.0
2279,2280.0,26.0,Male,Mobile,16.97,14.0,13.0,7.0,0.0,1.0,1.0,12.28,25.4,1.0
2280,2281.0,18.0,,Desktop,27.63,15.0,11.0,3.0,0.0,0.0,1.0,,1.31,1.0
2281,2282.0,38.0,Female,Mobile,20.42,13.0,7.0,6.0,1.0,0.0,0.0,9.78,67.58,1.0
2282,2283.0,29.0,Male,Tablet,19.24,17.0,9.0,9.0,1.0,1.0,0.0,20.78,39.94,1.0
2283,2284.0,38.0,Female,Desktop,14.2,10.0,5.0,5.0,1.0,1.0,1.0,11.11,44.54,1.0
2284,2285.0,51.0,Female,Desktop,17.51,15.0,9.0,5.0,0.0,1.0,1.0,18.91,1.0,1.0
2285,2286.0,18.0,Female,Desktop,18.57,14.0,3.0,7.0,1.0,1.0,1.0,19.87,38.97,1.0
2286,2287.0,50.0,Female,Mobile,11.04,7.0,9.0,,0.0,0.0,0.0,16.55,76.47,0.0
2287,2288.0,30.0,Male,Desktop,16.54,13.0,8.0,3.0,0.0,1.0,1.0,22.24,28.39,1.0
2288,2289.0,47.0,Female,Mobile,17.17,13.0,9.0,8.0,,0.0,1.0,20.79,36.92,1.0
2289,2290.0,18.0,Male,Tablet,18.28,12.0,,8.0,1.0,0.0,1.0,13.9,24.97,1.0
2290,2291.0,45.0,Male,Mobile,,4.0,5.0,3.0,0.0,1.0,0.0,10.49,59.34,0.0
2291,2292.0,33.0,Male,Mobile,17.32,7.0,6.0,7.0,0.0,1.0,0.0,,30.17,1.0
2292,2293.0,31.0,Male,Tablet,16.11,10.0,10.0,9.0,1.0,1.0,1.0,23.74,24.35,1.0
2293,2294.0,30.0,Female,Mobile,17.9,11.0,9.0,2.0,1.0,1.0,1.0,9.29,38.09,1.0
2294,2295.0,28.0,Female,Desktop,23.18,10.0,11.0,9.0,0.0,1.0,1.0,18.67,29.87,1.0
2295,2296.0,42.0,Male,Mobile,28.26,9.0,11.0,5.0,1.0,0.0,1.0,18.57,36.74,1.0
2296,2297.0,21.0,Female,Mobile,21.39,15.0,5.0,5.0,1.0,0.0,1.0,15.77,28.58,1.0
2297,2298.0,35.0,Male,Mobile,11.83,12.0,10.0,5.0,1.0,1.0,0.0,24.36,51.79,1.0
2298,2299.0,28.0,Male,Desktop,16.27,19.0,5.0,7.0,1.0,1.0,,13.74,67.74,1.0
2299,2300.0,24.0,Male,Mobile,20.98,13.0,,8.0,1.0,1.0,1.0,22.27,35.25,1.0
2300,2301.0,30.0,Female,Mobile,11.57,6.0,3.0,0.0,0.0,0.0,0.0,14.71,99.0,0.0
2301,2302.0,33.0,Male,Mobile,11.72,1.0,0.0,0.0,1.0,0.0,1.0,5.0,99.0,0.0
2302,2303.0,38.0,Female,Desktop,17.51,10.0,9.0,,0.0,1.0,0.0,20.43,42.87,1.0
2303,2304.0,43.0,Male,Tablet,16.18,13.0,10.0,5.0,1.0,1.0,1.0,8.66,1.0,1.0
2304,2305.0,25.0,Male,Desktop,2.12,3.0,8.0,0.0,0.0,1.0,1.0,5.68,39.18,0.0
2305,,50.0,Male,Desktop,18.29,12.0,10.0,9.0,0.0,1.0,0.0,21.37,11.53,1.0
2306,2307.0,18.0,Male,Mobile,12.92,13.0,8.0,3.0,0.0,1.0,0.0,18.55,57.4,1.0
2307,2308.0,21.0,Male,Mobile,6.12,8.0,9.0,0.0,1.0,0.0,1.0,3.26,28.44,0.0
2308,2309.0,27.0,Male,Mobile,10.52,12.0,3.0,1.0,0.0,0.0,0.0,,,1.0
2309,2310.0,38.0,Male,Mobile,1.0,12.0,11.0,3.0,0.0,1.0,1.0,21.03,42.36,1.0
2310,2311.0,34.0,Female,Mobile,21.85,9.0,7.0,4.0,1.0,1.0,1.0,8.75,68.17,1.0
2311,2312.0,37.0,Male,Desktop,16.56,5.0,6.0,5.0,0.0,0.0,1.0,9.49,49.31,0.0
2312,2313.0,32.0,Male,Mobile,20.07,14.0,14.0,4.0,0.0,0.0,1.0,22.19,36.64,1.0
2313,2314.0,18.0,Male,Tablet,10.38,4.0,9.0,2.0,1.0,0.0,1.0,15.65,78.33,0.0
2314,2315.0,,Female,Desktop,6.91,4.0,0.0,0.0,1.0,,0.0,,96.73,0.0
2315,2316.0,39.0,Female,Mobile,16.61,14.0,1.0,9.0,1.0,1.0,1.0,21.13,23.8,1.0
2316,2317.0,39.0,Female,,15.31,13.0,9.0,4.0,1.0,1.0,0.0,16.4,46.88,1.0
2317,2318.0,48.0,Female,Mobile,25.06,,6.0,7.0,1.0,1.0,1.0,27.99,30.33,1.0
2318,2319.0,24.0,Female,Mobile,12.77,,0.0,8.0,0.0,1.0,0.0,16.17,33.78,1.0
2319,2320.0,39.0,Male,Mobile,19.58,12.0,11.0,6.0,0.0,1.0,0.0,,18.86,1.0
2320,2321.0,48.0,Female,Tablet,11.25,1.0,0.0,4.0,0.0,1.0,1.0,4.72,99.0,0.0
2321,2322.0,32.0,Female,Mobile,8.12,8.0,1.0,0.0,0.0,0.0,0.0,11.47,87.55,0.0
2322,2323.0,43.0,Male,Mobile,12.68,4.0,5.0,0.0,0.0,0.0,1.0,4.6,71.98,0.0
2323,2324.0,34.0,Male,Mobile,20.82,11.0,7.0,5.0,1.0,1.0,1.0,15.99,1.0,1.0
2324,2325.0,21.0,Male,Mobile,11.15,3.0,5.0,0.0,1.0,1.0,1.0,8.65,89.39,0.0
2325,2326.0,30.0,Male,Mobile,23.3,1.0,1.0,1.0,0.0,0.0,0.0,13.74,56.02,0.0
2326,2327.0,49.0,Female,Mobile,14.12,8.0,0.0,1.0,0.0,0.0,1.0,7.09,51.41,0.0
2327,2328.0,25.0,Male,Mobile,16.07,13.0,7.0,5.0,0.0,0.0,1.0,2.55,30.58,1.0
2328,2329.0,38.0,Female,Tablet,12.29,5.0,1.0,3.0,1.0,1.0,1.0,7.46,88.83,0.0
2329,2330.0,29.0,Female,Desktop,22.77,9.0,3.0,9.0,1.0,1.0,1.0,24.35,,1.0
2330,2331.0,47.0,Male,Mobile,23.81,10.0,10.0,6.0,1.0,0.0,0.0,12.63,75.38,1.0
2331,2332.0,43.0,Male,Mobile,,19.0,6.0,4.0,1.0,0.0,1.0,17.69,44.49,1.0
2332,2333.0,42.0,Male,Mobile,12.27,7.0,5.0,2.0,1.0,0.0,0.0,11.61,75.49,0.0
2333,2334.0,27.0,Female,Tablet,13.49,4.0,0.0,3.0,1.0,0.0,1.0,15.14,67.69,0.0
2334,2335.0,45.0,Male,Mobile,18.43,11.0,7.0,6.0,1.0,0.0,1.0,16.43,79.46,1.0
2335,2336.0,21.0,Male,Tablet,11.26,12.0,4.0,5.0,1.0,1.0,1.0,17.04,22.18,1.0
2336,2337.0,37.0,Male,Mobile,10.56,12.0,3.0,8.0,0.0,1.0,1.0,25.73,22.3,1.0
2337,2338.0,26.0,Male,Mobile,17.9,13.0,11.0,4.0,,0.0,1.0,8.38,18.97,1.0
2338,2339.0,48.0,Male,Tablet,14.18,7.0,11.0,9.0,1.0,1.0,1.0,28.72,1.0,1.0
2339,2340.0,24.0,Female,Desktop,19.73,13.0,6.0,3.0,1.0,0.0,1.0,16.64,33.04,1.0
2340,2341.0,37.0,Male,Mobile,,5.0,0.0,2.0,1.0,0.0,1.0,6.59,63.83,0.0
2341,2342.0,34.0,Female,Desktop,14.97,6.0,12.0,3.0,1.0,0.0,1.0,13.13,36.25,1.0
2342,2343.0,35.0,Female,Mobile,9.48,15.0,9.0,8.0,0.0,1.0,0.0,11.19,9.37,1.0
2343,2344.0,18.0,Male,Mobile,13.74,6.0,9.0,6.0,0.0,1.0,1.0,3.97,1.0,1.0
2344,2345.0,49.0,Female,Desktop,9.76,3.0,6.0,5.0,0.0,1.0,0.0,1.0,45.05,0.0
2345,2346.0,30.0,Female,Desktop,7.16,5.0,4.0,1.0,0.0,0.0,0.0,13.34,79.11,0.0
2346,2347.0,39.0,Male,Mobile,8.12,7.0,0.0,1.0,0.0,0.0,1.0,4.52,77.7,0.0
2347,2348.0,21.0,Female,Mobile,12.26,16.0,14.0,7.0,1.0,0.0,1.0,15.35,64.85,1.0
2348,2349.0,46.0,Male,Mobile,7.69,8.0,5.0,3.0,1.0,0.0,0.0,16.36,65.48,0.0
2349,2350.0,38.0,Female,Mobile,19.2,10.0,11.0,6.0,1.0,1.0,1.0,6.02,3.47,1.0
2350,2351.0,37.0,Male,Mobile,8.82,7.0,3.0,0.0,1.0,0.0,0.0,1.0,54.15,0.0
2351,2352.0,20.0,Male,Mobile,14.68,8.0,6.0,1.0,0.0,1.0,,19.85,77.75,0.0
2352,2353.0,53.0,Male,Tablet,7.28,7.0,0.0,1.0,0.0,1.0,1.0,11.57,78.06,0.0
2353,2354.0,41.0,Male,Desktop,11.28,7.0,2.0,1.0,0.0,1.0,,10.43,59.85,0.0
2354,2355.0,29.0,Male,Mobile,13.14,13.0,0.0,0.0,0.0,0.0,0.0,9.35,66.51,0.0
2355,2356.0,48.0,Female,Desktop,21.44,8.0,13.0,6.0,1.0,1.0,1.0,28.34,37.65,1.0
2356,2357.0,20.0,Male,Mobile,23.79,5.0,1.0,0.0,0.0,0.0,0.0,4.99,69.45,0.0
2357,2358.0,33.0,Female,Desktop,26.06,6.0,8.0,8.0,1.0,1.0,0.0,23.83,9.67,1.0
2358,2359.0,20.0,Female,Mobile,8.87,9.0,5.0,2.0,1.0,0.0,0.0,7.45,98.24,0.0
2359,2360.0,18.0,Male,Mobile,17.36,18.0,4.0,8.0,0.0,,1.0,19.09,42.94,1.0
2360,2361.0,40.0,Male,Desktop,12.84,7.0,13.0,7.0,0.0,1.0,1.0,13.9,5.45,1.0
2361,2362.0,49.0,,,11.73,9.0,8.0,1.0,0.0,1.0,0.0,18.33,22.44,1.0
2362,2363.0,29.0,Female,Tablet,19.14,14.0,6.0,4.0,0.0,0.0,0.0,29.8,7.0,1.0
2363,2364.0,41.0,Male,Mobile,14.12,15.0,5.0,3.0,1.0,1.0,1.0,23.52,10.18,1.0
2364,2365.0,35.0,Female,Tablet,9.56,6.0,2.0,3.0,,0.0,1.0,6.9,76.12,0.0
2365,2366.0,25.0,Female,Desktop,10.69,16.0,13.0,8.0,1.0,0.0,1.0,5.43,24.25,1.0
2366,2367.0,36.0,Female,,20.43,10.0,11.0,9.0,0.0,1.0,1.0,22.54,41.9,1.0
2367,2368.0,33.0,Female,Desktop,4.22,5.0,6.0,1.0,0.0,0.0,0.0,15.67,86.29,0.0
2368,2369.0,43.0,Female,Tablet,13.9,13.0,4.0,7.0,0.0,1.0,1.0,14.74,25.17,1.0
2369,2370.0,27.0,Male,Mobile,10.64,2.0,3.0,2.0,0.0,0.0,1.0,6.69,72.41,0.0
2370,2371.0,37.0,Female,Tablet,12.65,8.0,0.0,1.0,0.0,0.0,1.0,7.9,81.53,0.0
2371,2372.0,33.0,,Desktop,2.62,1.0,6.0,3.0,1.0,0.0,0.0,8.55,54.31,0.0
2372,2373.0,33.0,Female,Mobile,7.72,5.0,7.0,0.0,0.0,1.0,0.0,5.93,71.12,0.0
2373,2374.0,41.0,Female,Desktop,26.93,15.0,11.0,7.0,1.0,0.0,0.0,19.56,8.67,1.0
2374,2375.0,26.0,Female,Mobile,4.09,1.0,0.0,0.0,0.0,0.0,0.0,9.21,73.23,0.0
2375,2376.0,36.0,Male,Mobile,18.26,9.0,5.0,6.0,1.0,0.0,0.0,9.31,58.07,1.0
2376,2377.0,,Male,Mobile,16.99,,9.0,7.0,0.0,0.0,1.0,,1.0,1.0
2377,2378.0,35.0,Male,Tablet,4.29,7.0,6.0,2.0,0.0,0.0,,5.48,87.25,0.0
2378,2379.0,21.0,Female,Desktop,14.93,10.0,6.0,9.0,1.0,1.0,0.0,13.5,7.86,1.0
2379,2380.0,33.0,,Mobile,10.13,2.0,8.0,0.0,0.0,,1.0,11.01,50.82,0.0
2380,2381.0,25.0,Male,,15.39,4.0,8.0,3.0,0.0,1.0,1.0,7.77,91.92,0.0
2381,2382.0,21.0,Male,Mobile,17.65,4.0,8.0,0.0,0.0,0.0,0.0,12.51,71.21,0.0
2382,,59.0,,Mobile,10.77,4.0,4.0,0.0,0.0,0.0,0.0,6.14,54.3,0.0
2383,2384.0,35.0,Male,Desktop,23.93,14.0,7.0,8.0,1.0,1.0,0.0,8.37,10.06,1.0
2384,2385.0,21.0,Female,Mobile,21.03,18.0,4.0,5.0,1.0,1.0,1.0,16.09,20.61,1.0
2385,2386.0,40.0,Male,,10.54,8.0,5.0,0.0,0.0,0.0,0.0,14.12,49.57,0.0
2386,2387.0,52.0,Female,Desktop,3.05,9.0,0.0,6.0,1.0,1.0,1.0,20.51,50.57,1.0
2387,2388.0,40.0,Male,Mobile,16.45,5.0,4.0,2.0,0.0,1.0,1.0,9.8,72.12,0.0
2388,2389.0,31.0,Female,Mobile,10.87,2.0,0.0,1.0,1.0,0.0,1.0,13.07,78.76,0.0
2389,2390.0,37.0,Male,Mobile,11.52,10.0,1.0,2.0,1.0,1.0,1.0,2.22,90.87,0.0
2390,2391.0,37.0,Female,Mobile,8.51,12.0,6.0,7.0,0.0,0.0,1.0,22.5,31.91,1.0
2391,2392.0,31.0,Female,Desktop,20.47,18.0,12.0,6.0,1.0,1.0,0.0,12.0,31.84,1.0
2392,2393.0,32.0,Female,Tablet,10.76,15.0,13.0,5.0,0.0,1.0,0.0,12.12,19.84,1.0
2393,2394.0,41.0,Female,Desktop,18.59,10.0,6.0,8.0,0.0,1.0,0.0,13.71,15.86,1.0
2394,2395.0,35.0,Female,Mobile,15.05,8.0,,1.0,1.0,0.0,0.0,12.94,99.0,0.0
2395,,18.0,Female,Tablet,15.65,7.0,8.0,6.0,0.0,0.0,0.0,12.99,49.2,1.0
2396,2397.0,31.0,Female,Desktop,24.08,12.0,6.0,7.0,0.0,0.0,1.0,7.12,32.28,1.0
2397,2398.0,20.0,Male,Mobile,14.27,12.0,12.0,5.0,1.0,0.0,1.0,16.83,1.0,1.0
2398,2399.0,51.0,Male,Mobile,5.19,5.0,4.0,0.0,0.0,0.0,1.0,1.38,97.07,0.0
2399,2400.0,18.0,Female,,5.56,6.0,4.0,1.0,0.0,0.0,0.0,16.56,83.77,0.0
2400,2401.0,18.0,Female,Tablet,23.16,10.0,7.0,9.0,1.0,1.0,1.0,19.78,28.73,1.0
2401,2402.0,38.0,Female,,22.38,9.0,7.0,,1.0,0.0,0.0,24.75,32.52,1.0
2402,2403.0,49.0,Male,Desktop,20.34,14.0,3.0,5.0,0.0,1.0,1.0,9.03,27.74,1.0
2403,2404.0,39.0,Female,Mobile,16.03,15.0,9.0,7.0,0.0,1.0,0.0,13.99,49.72,1.0
2404,2405.0,46.0,Female,Desktop,13.33,3.0,0.0,0.0,0.0,0.0,0.0,9.41,85.53,0.0
2405,2406.0,27.0,Male,Tablet,8.25,5.0,2.0,2.0,1.0,1.0,0.0,1.0,84.78,0.0
2406,2407.0,46.0,Female,Mobile,23.55,10.0,10.0,9.0,1.0,1.0,0.0,26.17,22.98,1.0
2407,2408.0,23.0,Female,Mobile,18.65,11.0,7.0,7.0,1.0,1.0,1.0,14.97,46.09,1.0
2408,2409.0,24.0,Female,Desktop,11.53,1.0,4.0,1.0,1.0,0.0,0.0,1.0,,0.0
2409,2410.0,27.0,Male,Mobile,12.38,9.0,9.0,5.0,0.0,0.0,0.0,18.99,38.37,1.0
2410,2411.0,38.0,Female,Mobile,7.05,10.0,2.0,1.0,0.0,0.0,0.0,7.64,78.45,0.0
2411,2412.0,29.0,Male,Mobile,20.44,11.0,11.0,4.0,0.0,0.0,0.0,18.89,1.0,1.0
2412,2413.0,43.0,Male,Desktop,11.83,14.0,9.0,2.0,1.0,1.0,0.0,18.64,39.48,1.0
2413,2414.0,38.0,Female,Desktop,9.17,8.0,8.0,5.0,1.0,0.0,1.0,9.1,21.49,1.0
2414,,38.0,Male,Mobile,14.87,10.0,10.0,5.0,1.0,1.0,1.0,18.21,31.89,1.0
2415,2416.0,41.0,Male,Mobile,3.16,7.0,7.0,0.0,0.0,0.0,0.0,9.84,25.25,0.0
2416,2417.0,37.0,Female,Mobile,17.22,15.0,5.0,6.0,0.0,1.0,1.0,12.35,16.07,1.0
2417,2418.0,24.0,Male,Mobile,30.0,8.0,14.0,4.0,1.0,1.0,0.0,5.59,32.64,1.0
2418,2419.0,29.0,Male,Mobile,10.02,13.0,8.0,5.0,1.0,1.0,1.0,19.47,1.0,1.0
2419,2420.0,34.0,Female,Mobile,17.07,13.0,8.0,6.0,0.0,1.0,1.0,25.35,37.37,1.0
2420,2421.0,35.0,Male,Mobile,24.56,10.0,,7.0,1.0,1.0,1.0,7.38,17.77,1.0
2421,2422.0,35.0,Male,Desktop,21.75,13.0,8.0,8.0,1.0,1.0,0.0,16.99,1.0,1.0
2422,2423.0,42.0,Female,Mobile,21.02,1.0,6.0,0.0,0.0,0.0,1.0,11.28,60.02,0.0
2423,2424.0,28.0,Female,Mobile,17.27,9.0,5.0,6.0,1.0,0.0,1.0,21.9,82.55,1.0
2424,2425.0,59.0,Female,Mobile,12.22,14.0,5.0,8.0,1.0,1.0,1.0,25.11,29.33,1.0
2425,2426.0,31.0,Female,Desktop,2.76,3.0,8.0,5.0,0.0,0.0,0.0,8.61,64.49,0.0
2426,2427.0,36.0,Male,Tablet,19.22,12.0,7.0,9.0,0.0,1.0,1.0,21.75,42.68,1.0
2427,2428.0,24.0,Female,Desktop,14.72,4.0,4.0,6.0,0.0,0.0,1.0,3.21,76.55,0.0
2428,2429.0,27.0,Female,Desktop,14.9,14.0,7.0,8.0,0.0,1.0,1.0,12.18,39.01,1.0
2429,2430.0,33.0,Male,Mobile,15.55,9.0,5.0,0.0,0.0,0.0,1.0,6.42,36.86,0.0
2430,2431.0,21.0,Male,Desktop,9.5,9.0,6.0,1.0,1.0,1.0,0.0,1.0,88.08,0.0
2431,2432.0,27.0,Male,Mobile,4.14,8.0,6.0,0.0,1.0,1.0,0.0,4.19,96.95,0.0
2432,2433.0,39.0,Male,Desktop,6.99,10.0,3.0,4.0,0.0,0.0,0.0,3.38,89.83,0.0
2433,2434.0,26.0,Male,Mobile,21.15,10.0,9.0,5.0,1.0,1.0,1.0,18.8,16.25,1.0
2434,2435.0,32.0,Female,Desktop,5.4,5.0,3.0,1.0,,0.0,,1.0,42.49,0.0
2435,2436.0,30.0,Female,Mobile,18.73,11.0,8.0,3.0,1.0,1.0,1.0,14.15,20.64,1.0
2436,2437.0,47.0,Female,Mobile,14.61,10.0,6.0,7.0,0.0,0.0,1.0,21.0,38.73,1.0
2437,2438.0,18.0,Female,Tablet,23.06,17.0,8.0,5.0,1.0,1.0,1.0,20.58,18.78,1.0
2438,2439.0,38.0,Male,Desktop,6.03,5.0,,1.0,0.0,0.0,0.0,15.04,86.55,0.0
2439,2440.0,47.0,Male,Desktop,10.4,15.0,10.0,4.0,1.0,1.0,0.0,13.02,64.97,1.0
2440,2441.0,35.0,Female,Desktop,10.91,9.0,0.0,,1.0,0.0,0.0,9.02,54.0,0.0
2441,2442.0,40.0,Female,Mobile,11.9,7.0,6.0,1.0,0.0,0.0,1.0,5.6,62.8,0.0
